#Level        Energy                    Ionization           Population         Target time     Target variance
367	3.38564792838529569E-002	0.0000000            0.0000000		 -1d0 		 0d0
368	3.38579765258669382E-002	0.0000000            0.0000000		 -1d0 		 0d0
369	3.38904815789218758E-002	0.0000000            0.0000000		 -1d0 		 0d0
370	3.38915710720911062E-002	0.0000000            0.0000000		 -1d0 		 0d0
371	3.39407996926938613E-002	0.0000000            0.0000000		 -1d0 		 0d0
372	3.39486381177444702E-002	0.0000000            0.0000000		 -1d0 		 0d0
373	3.39651639615833612E-002	0.0000000            0.0000000		 -1d0 		 0d0
374	3.39778030632362088E-002	0.0000000            0.0000000		 -1d0 		 0d0
375	3.39892967305724450E-002	0.0000000            0.0000000		 -1d0 		 0d0
376	3.40130263192930868E-002	0.0000000            0.0000000		 -1d0 		 0d0
377	3.40204301409261847E-002	0.0000000            0.0000000		 -1d0 		 0d0
378	3.40519555423142370E-002	0.0000000            0.0000000		 -1d0 		 0d0
379	3.40648842298414758E-002	0.0000000            0.0000000		 -1d0 		 0d0
380	3.40889120024064143E-002	0.0000000            0.0000000		 -1d0 		 0d0
381	3.42624392677723169E-002	0.0000000            0.0000000		 -1d0 		 0d0
382	3.42860065020467383E-002	0.0000000            0.0000000		 -1d0 		 0d0
383	3.43209982774578815E-002	0.0000000            0.0000000		 -1d0 		 0d0
384	3.43340222379647231E-002	0.0000000            0.0000000		 -1d0 		 0d0
385	3.43787574765439669E-002	0.0000000            0.0000000		 -1d0 		 0d0
386	3.43982715742404549E-002	0.0000000            0.0000000		 -1d0 		 0d0
387	3.44056193036909042E-002	0.0000000            0.0000000		 -1d0 		 0d0
388	3.44791834816438672E-002	0.0000000            0.0000000		 -1d0 		 0d0
389	3.45395979838192396E-002	0.0000000            0.0000000		 -1d0 		 0d0
390	3.45490037001522643E-002	0.0000000            0.0000000		 -1d0 		 0d0
391	3.46242179956663745E-002	0.0000000            0.0000000		 -1d0 		 0d0
